graph_id,node_id,nf_0,nf_1,nf_2,nf_3,nf_4,nf_5,nf_6,nf_7
BACE_643,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_643,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BACE_331,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_331,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_331,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_331,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_331,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_331,41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_968,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BACE_968,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_968,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_968,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_968,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_968,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_968,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_968,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_968,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_968,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_968,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_968,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BACE_968,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_968,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_968,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_968,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_968,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_968,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_968,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_968,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_968,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_968,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_968,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_968,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_968,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_968,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_968,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_968,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_968,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_594,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_594,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_594,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_594,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_594,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_594,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_594,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_594,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_594,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_594,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_594,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_594,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_594,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_594,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_594,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_594,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_594,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_594,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_594,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_594,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_594,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_594,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_594,22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_594,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_594,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_594,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_594,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_594,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_594,28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1148,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_1148,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1148,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1148,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1148,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1148,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1148,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1148,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1148,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1148,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1148,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1148,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1148,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1148,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1148,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1148,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1148,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1148,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1148,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1148,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1148,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1148,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1148,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1148,23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BACE_1272,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BACE_1272,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BACE_1272,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1272,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_951,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_951,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_951,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_951,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_951,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_951,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_951,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_951,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_951,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_951,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_951,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_951,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_951,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_951,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_951,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_951,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_951,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_951,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_951,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_951,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_951,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_951,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_951,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_951,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_951,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_951,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_951,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_951,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_59,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BACE_59,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_59,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_59,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_59,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_59,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_59,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_59,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_59,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_59,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_59,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_59,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_59,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_59,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_59,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_59,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_59,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_59,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_59,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_59,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_59,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_59,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_59,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_59,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_59,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_59,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_59,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_59,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_59,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_59,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_59,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_59,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_59,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_59,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_59,34,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BACE_59,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_59,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_59,37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_91,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BACE_91,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_91,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_91,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_91,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_91,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_91,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_91,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_91,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_91,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_91,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_91,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_91,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_91,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_91,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_91,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_91,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_91,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_91,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_91,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_91,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_91,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_91,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_91,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_91,24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BACE_91,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_91,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_91,27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BACE_1389,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BACE_1389,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1389,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1389,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1389,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1389,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1389,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1389,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1389,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1389,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1389,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1389,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1389,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1389,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1389,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1389,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1389,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1389,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1389,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1389,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1389,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1389,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_1389,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1064,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BACE_1064,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1064,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1064,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1064,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1064,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1064,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BACE_1064,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1064,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1064,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1064,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1064,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1064,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_1064,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1064,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1064,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_1064,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1064,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1064,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1064,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1064,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1064,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1064,22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1064,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1064,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1064,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1064,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1064,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1064,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1064,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1064,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_317,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BACE_317,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_317,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_317,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_317,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_317,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_317,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_317,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_317,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_317,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_317,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_317,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_317,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_317,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_317,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_317,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_317,16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_317,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_317,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_317,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_317,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_317,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_317,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_317,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_317,24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
