graph_id,src,dst,ef_0
BACE_506,10,7,1.0
BACE_506,10,11,1.0
BACE_506,11,10,1.0
BACE_506,11,12,2.0
BACE_506,12,11,2.0
BACE_506,12,13,1.0
BACE_506,13,12,1.0
BACE_506,12,14,1.0
BACE_506,14,12,1.0
BACE_506,14,15,1.0
BACE_506,15,14,1.0
BACE_506,14,16,1.0
BACE_506,16,14,1.0
BACE_506,16,17,2.0
BACE_506,17,16,2.0
BACE_506,10,18,1.0
BACE_506,18,10,1.0
BACE_506,18,19,1.5
BACE_506,19,18,1.5
BACE_506,19,20,1.5
BACE_506,20,19,1.5
BACE_506,20,21,1.5
BACE_506,21,20,1.5
BACE_506,21,22,1.5
BACE_506,22,21,1.5
BACE_506,22,23,1.5
BACE_506,23,22,1.5
BACE_506,20,24,1.0
BACE_506,24,20,1.0
BACE_506,24,25,3.0
BACE_506,25,24,3.0
BACE_506,25,26,1.0
BACE_506,26,25,1.0
BACE_506,26,27,1.0
BACE_506,27,26,1.0
BACE_506,27,28,1.0
BACE_506,28,27,1.0
BACE_506,28,29,1.0
BACE_506,29,28,1.0
BACE_506,9,4,1.5
BACE_506,4,9,1.5
BACE_506,16,10,1.0
BACE_506,10,16,1.0
BACE_506,23,18,1.5
BACE_506,18,23,1.5
BACE_187,0,1,1.0
BACE_187,1,0,1.0
BACE_187,1,2,1.0
BACE_187,2,1,1.0
BACE_187,2,3,1.0
BACE_187,3,2,1.0
BACE_187,3,4,1.0
BACE_187,4,3,1.0
BACE_187,4,5,1.0
BACE_187,5,4,1.0
BACE_187,5,6,1.0
BACE_187,6,5,1.0
BACE_187,6,7,1.0
BACE_187,7,6,1.0
BACE_187,7,8,2.0
BACE_187,8,7,2.0
BACE_187,8,9,1.0
BACE_187,9,8,1.0
BACE_187,6,10,1.0
BACE_187,10,6,1.0
BACE_187,10,11,1.5
BACE_187,11,10,1.5
BACE_187,11,12,1.5
BACE_187,12,11,1.5
BACE_187,12,13,1.5
BACE_187,13,12,1.5
BACE_187,13,14,1.5
BACE_187,14,13,1.5
BACE_187,14,15,1.5
BACE_187,15,14,1.5
BACE_187,12,16,1.0
BACE_187,16,12,1.0
BACE_187,16,17,1.5
BACE_187,17,16,1.5
BACE_187,17,18,1.5
BACE_187,18,17,1.5
BACE_187,18,19,1.5
BACE_187,19,18,1.5
BACE_187,19,20,1.5
BACE_187,20,19,1.5
BACE_187,20,21,1.5
BACE_187,21,20,1.5
BACE_187,8,0,1.0
BACE_187,0,8,1.0
BACE_187,15,10,1.5
BACE_187,10,15,1.5
BACE_187,21,16,1.5
BACE_187,16,21,1.5
BACE_187,6,1,1.0
BACE_187,1,6,1.0
BACE_1334,0,1,2.0
BACE_1334,1,0,2.0
BACE_1334,0,2,2.0
BACE_1334,2,0,2.0
BACE_1334,0,3,1.0
BACE_1334,3,0,1.0
BACE_1334,3,4,1.0
BACE_1334,4,3,1.0
BACE_1334,4,5,1.5
BACE_1334,5,4,1.5
BACE_1334,5,6,1.5
BACE_1334,6,5,1.5
BACE_1334,6,7,1.5
BACE_1334,7,6,1.5
BACE_1334,7,8,1.5
BACE_1334,8,7,1.5
BACE_1334,8,9,1.5
BACE_1334,9,8,1.5
BACE_1334,6,10,1.0
BACE_1334,10,6,1.0
BACE_1334,10,11,2.0
BACE_1334,11,10,2.0
BACE_1334,10,12,1.0
BACE_1334,12,10,1.0
BACE_1334,12,13,1.0
BACE_1334,13,12,1.0
BACE_1334,13,14,1.0
BACE_1334,14,13,1.0
BACE_1334,14,15,1.0
BACE_1334,15,14,1.0
BACE_1334,15,16,1.5
BACE_1334,16,15,1.5
BACE_1334,16,17,1.5
BACE_1334,17,16,1.5
BACE_1334,17,18,1.5
BACE_1334,18,17,1.5
BACE_1334,18,19,1.5
BACE_1334,19,18,1.5
BACE_1334,19,20,1.5
BACE_1334,20,19,1.5
BACE_1334,13,21,1.0
BACE_1334,21,13,1.0
BACE_1334,21,22,1.0
BACE_1334,22,21,1.0
BACE_1334,21,23,1.0
BACE_1334,23,21,1.0
BACE_1334,23,24,1.0
BACE_1334,24,23,1.0
BACE_1334,24,25,1.0
BACE_1334,25,24,1.0
BACE_1334,25,26,1.0
BACE_1334,26,25,1.0
BACE_1334,26,27,2.0
BACE_1334,27,26,2.0
BACE_1334,26,28,1.0
BACE_1334,28,26,1.0
BACE_1334,28,29,1.0
BACE_1334,29,28,1.0
BACE_1334,29,30,1.0
BACE_1334,30,29,1.0
BACE_1334,30,31,1.0
BACE_1334,31,30,1.0
BACE_1334,31,32,1.0
BACE_1334,32,31,1.0
BACE_1334,32,33,1.0
BACE_1334,33,32,1.0
BACE_1334,33,34,1.0
BACE_1334,34,33,1.0
BACE_1334,25,35,1.0
BACE_1334,35,25,1.0
BACE_1334,0,36,1.0
BACE_1334,36,0,1.0
BACE_1334,36,37,1.5
BACE_1334,37,36,1.5
BACE_1334,37,38,1.5
BACE_1334,38,37,1.5
BACE_1334,38,39,1.5
BACE_1334,39,38,1.5
BACE_1334,39,40,1.5
BACE_1334,40,39,1.5
BACE_1334,40,41,1.5
BACE_1334,41,40,1.5
BACE_1334,9,4,1.5
BACE_1334,4,9,1.5
BACE_1334,20,15,1.5
BACE_1334,15,20,1.5
BACE_1334,34,29,1.0
BACE_1334,29,34,1.0
BACE_1334,41,36,1.5
BACE_1334,36,41,1.5
BACE_164,0,1,2.0
BACE_164,1,0,2.0
BACE_164,1,2,1.0
BACE_164,2,1,1.0
BACE_164,2,3,1.0
BACE_164,3,2,1.0
BACE_164,3,4,1.0
BACE_164,4,3,1.0
BACE_164,4,5,1.5
BACE_164,5,4,1.5
BACE_164,5,6,1.5
BACE_164,6,5,1.5
BACE_164,6,7,1.5
BACE_164,7,6,1.5
BACE_164,7,8,1.5
BACE_164,8,7,1.5
BACE_164,8,9,1.5
BACE_164,9,8,1.5
BACE_164,7,10,1.0
BACE_164,10,7,1.0
BACE_164,10,11,1.0
BACE_164,11,10,1.0
BACE_164,11,12,1.0
BACE_164,12,11,1.0
BACE_164,12,13,2.0
BACE_164,13,12,2.0
BACE_164,12,14,1.0
BACE_164,14,12,1.0
BACE_164,14,15,1.0
BACE_164,15,14,1.0
BACE_164,15,16,1.5
BACE_164,16,15,1.5
BACE_164,16,17,1.5
BACE_164,17,16,1.5
BACE_164,17,18,1.5
BACE_164,18,17,1.5
BACE_164,18,19,1.5
BACE_164,19,18,1.5
BACE_164,19,20,1.5
BACE_164,20,19,1.5
BACE_164,18,21,1.0
BACE_164,21,18,1.0
BACE_164,21,22,3.0
BACE_164,22,21,3.0
BACE_164,2,23,1.0
BACE_164,23,2,1.0
BACE_164,23,24,1.0
BACE_164,24,23,1.0
BACE_164,24,25,1.0
BACE_164,25,24,1.0
BACE_164,25,26,1.0
BACE_164,26,25,1.0
BACE_164,26,27,1.0
BACE_164,27,26,1.0
BACE_164,27,28,1.0
BACE_164,28,27,1.0
BACE_164,27,29,1.0
BACE_164,29,27,1.0
BACE_164,25,30,1.0
BACE_164,30,25,1.0
BACE_164,23,31,2.0
BACE_164,31,23,2.0
BACE_164,25,1,1.0
BACE_164,1,25,1.0
BACE_164,9,4,1.5
BACE_164,4,9,1.5
BACE_164,20,15,1.5
BACE_164,15,20,1.5
BACE_1085,0,1,1.0
BACE_1085,1,0,1.0
BACE_1085,1,2,1.0
BACE_1085,2,1,1.0
BACE_1085,2,3,1.0
BACE_1085,3,2,1.0
BACE_1085,3,4,1.0
BACE_1085,4,3,1.0
BACE_1085,4,5,2.0
BACE_1085,5,4,2.0
BACE_1085,4,6,1.0
BACE_1085,6,4,1.0
BACE_1085,6,7,1.0
BACE_1085,7,6,1.0
BACE_1085,7,8,1.0
BACE_1085,8,7,1.0
BACE_1085,8,9,1.0
BACE_1085,9,8,1.0
BACE_1085,9,10,1.0
BACE_1085,10,9,1.0
BACE_1085,10,11,1.0
BACE_1085,11,10,1.0
BACE_1085,8,12,1.0
BACE_1085,12,8,1.0
BACE_1085,12,13,1.0
BACE_1085,13,12,1.0
BACE_1085,13,14,1.0
BACE_1085,14,13,1.0
BACE_1085,14,15,2.0
BACE_1085,15,14,2.0
BACE_1085,14,16,1.0
BACE_1085,16,14,1.0
BACE_1085,12,17,1.0
BACE_1085,17,12,1.0
BACE_1085,17,18,1.0
BACE_1085,18,17,1.0
BACE_1085,17,19,1.0
BACE_1085,19,17,1.0
BACE_1085,2,20,1.0
BACE_1085,20,2,1.0
BACE_1085,20,21,1.0
BACE_1085,21,20,1.0
BACE_1085,21,22,1.5
BACE_1085,22,21,1.5
BACE_1085,22,23,1.5
BACE_1085,23,22,1.5
BACE_1085,23,24,1.5
BACE_1085,24,23,1.5
BACE_1085,24,25,1.5
BACE_1085,25,24,1.5
BACE_1085,25,26,1.5
BACE_1085,26,25,1.5
BACE_1085,1,27,1.0
BACE_1085,27,1,1.0
BACE_1085,27,28,1.0
BACE_1085,28,27,1.0
BACE_1085,28,29,1.0
BACE_1085,29,28,1.0
BACE_1085,29,30,2.0
BACE_1085,30,29,2.0
BACE_1085,29,31,1.0
BACE_1085,31,29,1.0
BACE_1085,31,32,1.0
BACE_1085,32,31,1.0
BACE_1085,32,33,1.0
BACE_1085,33,32,1.0
BACE_1085,33,34,1.0
BACE_1085,34,33,1.0
BACE_1085,34,35,1.0
BACE_1085,35,34,1.0
BACE_1085,28,36,1.0
BACE_1085,36,28,1.0
BACE_1085,11,6,1.0
BACE_1085,6,11,1.0
BACE_1085,26,21,1.5
BACE_1085,21,26,1.5
BACE_598,0,1,1.5
BACE_598,1,0,1.5
BACE_598,1,2,1.5
BACE_598,2,1,1.5
BACE_598,2,3,1.5
BACE_598,3,2,1.5
BACE_598,3,4,1.5
BACE_598,4,3,1.5
BACE_598,2,5,1.0
BACE_598,5,2,1.0
BACE_598,5,6,1.0
BACE_598,6,5,1.0
BACE_598,6,7,2.0
BACE_598,7,6,2.0
BACE_598,7,8,1.0
BACE_598,8,7,1.0
BACE_598,7,9,1.0
BACE_598,9,7,1.0
BACE_598,9,10,1.0
BACE_598,10,9,1.0
BACE_598,9,11,1.0
BACE_598,11,9,1.0
BACE_598,11,12,2.0
BACE_598,12,11,2.0
BACE_598,5,13,1.0
BACE_598,13,5,1.0
BACE_598,13,14,1.5
BACE_598,14,13,1.5
BACE_598,14,15,1.5
BACE_598,15,14,1.5
BACE_598,15,16,1.0
BACE_598,16,15,1.0
BACE_598,16,17,1.5
BACE_598,17,16,1.5
BACE_598,17,18,1.5
BACE_598,18,17,1.5
BACE_598,18,19,1.5
BACE_598,19,18,1.5
BACE_598,19,20,1.5
BACE_598,20,19,1.5
BACE_598,20,21,1.5
BACE_598,21,20,1.5
BACE_598,21,22,1.0
BACE_598,22,21,1.0
BACE_598,15,23,1.5
BACE_598,23,15,1.5
BACE_598,23,24,1.0
BACE_598,24,23,1.0
BACE_598,23,25,1.5
BACE_598,25,23,1.5
BACE_598,25,26,1.5
BACE_598,26,25,1.5
BACE_598,4,0,1.5
BACE_598,0,4,1.5
BACE_598,11,5,1.0
BACE_598,5,11,1.0
BACE_598,26,13,1.5
BACE_598,13,26,1.5
BACE_598,21,16,1.5
BACE_598,16,21,1.5
BACE_904,0,1,1.0
BACE_904,1,0,1.0
BACE_904,1,2,1.5
BACE_904,2,1,1.5
BACE_904,2,3,1.5
BACE_904,3,2,1.5
BACE_904,3,4,1.5
BACE_904,4,3,1.5
BACE_904,4,5,1.5
BACE_904,5,4,1.5
BACE_904,5,6,1.0
BACE_904,6,5,1.0
BACE_904,5,7,1.5
BACE_904,7,5,1.5
BACE_904,3,8,1.0
BACE_904,8,3,1.0
BACE_904,8,9,1.0
BACE_904,9,8,1.0
BACE_904,9,10,1.0
BACE_904,10,9,1.0
BACE_904,10,11,1.0
BACE_904,11,10,1.0
BACE_904,11,12,2.0
BACE_904,12,11,2.0
BACE_904,11,13,1.0
BACE_904,13,11,1.0
BACE_904,9,14,1.0
BACE_904,14,9,1.0
BACE_904,14,15,1.0
BACE_904,15,14,1.0
BACE_904,14,16,1.0
BACE_904,16,14,1.0
BACE_904,16,17,1.0
BACE_904,17,16,1.0
BACE_904,17,18,1.0
BACE_904,18,17,1.0
BACE_904,18,19,1.0
BACE_904,19,18,1.0
BACE_904,19,20,1.0
BACE_904,20,19,1.0
BACE_904,20,21,1.0
BACE_904,21,20,1.0
BACE_904,21,22,1.0
BACE_904,22,21,1.0
BACE_904,22,23,1.0
BACE_904,23,22,1.0
BACE_904,18,24,1.0
BACE_904,24,18,1.0
BACE_904,24,25,1.5
BACE_904,25,24,1.5
BACE_904,25,26,1.5
BACE_904,26,25,1.5
BACE_904,26,27,1.5
BACE_904,27,26,1.5
BACE_904,27,28,1.5
BACE_904,28,27,1.5
BACE_904,28,29,1.5
BACE_904,29,28,1.5
BACE_904,26,30,1.0
BACE_904,30,26,1.0
BACE_904,30,31,1.0
BACE_904,31,30,1.0
BACE_904,31,32,1.0
BACE_904,32,31,1.0
BACE_904,32,33,1.0
BACE_904,33,32,1.0
BACE_904,33,34,1.0
BACE_904,34,33,1.0
BACE_904,7,1,1.5
BACE_904,1,7,1.5
BACE_904,23,18,1.0
BACE_904,18,23,1.0
BACE_904,29,24,1.5
BACE_904,24,29,1.5
BACE_904,34,30,1.0
BACE_904,30,34,1.0
BACE_383,0,1,2.0
BACE_383,1,0,2.0
BACE_383,0,2,2.0
BACE_383,2,0,2.0
BACE_383,0,3,1.0
BACE_383,3,0,1.0
BACE_383,3,4,1.0
BACE_383,4,3,1.0
BACE_383,4,5,1.5
BACE_383,5,4,1.5
BACE_383,5,6,1.5
BACE_383,6,5,1.5
BACE_383,6,7,1.5
BACE_383,7,6,1.5
BACE_383,7,8,1.5
BACE_383,8,7,1.5
BACE_383,8,9,1.5
BACE_383,9,8,1.5
BACE_383,9,10,1.5
BACE_383,10,9,1.5
BACE_383,10,11,1.5
BACE_383,11,10,1.5
BACE_383,11,12,1.0
BACE_383,12,11,1.0
BACE_383,12,13,1.0
BACE_383,13,12,1.0
BACE_383,11,14,1.5
BACE_383,14,11,1.5
BACE_383,9,15,1.0
BACE_383,15,9,1.0
BACE_383,15,16,1.0
BACE_383,16,15,1.0
BACE_383,6,17,1.0
BACE_383,17,6,1.0
BACE_383,17,18,2.0
BACE_383,18,17,2.0
BACE_383,17,19,1.0
BACE_383,19,17,1.0
BACE_383,19,20,1.0
BACE_383,20,19,1.0
BACE_383,20,21,1.0
BACE_383,21,20,1.0
BACE_383,21,22,1.0
BACE_383,22,21,1.0
BACE_383,21,23,1.0
BACE_383,23,21,1.0
BACE_383,23,24,1.0
BACE_383,24,23,1.0
BACE_383,24,25,1.0
BACE_383,25,24,1.0
BACE_383,25,26,1.0
BACE_383,26,25,1.0
BACE_383,26,27,1.0
BACE_383,27,26,1.0
BACE_383,20,28,1.0
BACE_383,28,20,1.0
BACE_383,28,29,1.0
BACE_383,29,28,1.0
BACE_383,29,30,1.5
BACE_383,30,29,1.5
BACE_383,30,31,1.5
BACE_383,31,30,1.5
BACE_383,31,32,1.5
BACE_383,32,31,1.5
BACE_383,32,33,1.5
BACE_383,33,32,1.5
BACE_383,33,34,1.5
BACE_383,34,33,1.5
BACE_383,3,35,1.0
BACE_383,35,3,1.0
BACE_383,13,0,1.0
BACE_383,0,13,1.0
BACE_383,27,25,1.0
BACE_383,25,27,1.0
BACE_383,34,29,1.5
BACE_383,29,34,1.5
BACE_383,14,4,1.5
BACE_383,4,14,1.5
BACE_383,14,8,1.5
BACE_383,8,14,1.5
BACE_323,0,1,2.0
BACE_323,1,0,2.0
BACE_323,0,2,2.0
BACE_323,2,0,2.0
BACE_323,0,3,1.0
BACE_323,3,0,1.0
BACE_323,3,4,1.0
BACE_323,4,3,1.0
BACE_323,4,5,1.5
BACE_323,5,4,1.5
BACE_323,5,6,1.5
BACE_323,6,5,1.5
BACE_323,6,7,1.5
BACE_323,7,6,1.5
BACE_323,7,8,1.5
BACE_323,8,7,1.5
BACE_323,8,9,1.5
BACE_323,9,8,1.5
BACE_323,8,10,1.0
BACE_323,10,8,1.0
BACE_323,10,11,2.0
BACE_323,11,10,2.0
BACE_323,10,12,1.0
BACE_323,12,10,1.0
BACE_323,12,13,1.0
BACE_323,13,12,1.0
BACE_323,13,14,1.0
BACE_323,14,13,1.0
BACE_323,14,15,1.0
BACE_323,15,14,1.0
BACE_323,15,16,1.5
BACE_323,16,15,1.5
BACE_323,16,17,1.5
BACE_323,17,16,1.5
BACE_323,17,18,1.5
BACE_323,18,17,1.5
BACE_323,18,19,1.5
BACE_323,19,18,1.5
BACE_323,19,20,1.5
BACE_323,20,19,1.5
BACE_323,13,21,1.0
BACE_323,21,13,1.0
BACE_323,21,22,1.0
BACE_323,22,21,1.0
BACE_323,21,23,1.0
BACE_323,23,21,1.0
BACE_323,23,24,1.0
BACE_323,24,23,1.0
BACE_323,24,25,1.0
BACE_323,25,24,1.0
BACE_323,25,26,1.0
BACE_323,26,25,1.0
BACE_323,26,27,1.5
BACE_323,27,26,1.5
BACE_323,27,28,1.5
BACE_323,28,27,1.5
BACE_323,28,29,1.5
BACE_323,29,28,1.5
BACE_323,29,30,1.5
BACE_323,30,29,1.5
BACE_323,30,31,1.5
BACE_323,31,30,1.5
BACE_323,28,32,1.0
BACE_323,32,28,1.0
BACE_323,32,33,1.0
BACE_323,33,32,1.0
BACE_323,32,34,1.0
BACE_323,34,32,1.0
BACE_323,32,35,1.0
BACE_323,35,32,1.0
BACE_323,6,36,1.0
BACE_323,36,6,1.0
BACE_323,36,37,1.0
BACE_323,37,36,1.0
BACE_323,37,38,1.0
BACE_323,38,37,1.0
BACE_323,38,39,1.0
BACE_323,39,38,1.0
BACE_323,39,40,1.0
BACE_323,40,39,1.0
BACE_323,3,41,1.0
BACE_323,41,3,1.0
BACE_323,41,42,1.5
BACE_323,42,41,1.5
BACE_323,42,43,1.5
BACE_323,43,42,1.5
BACE_323,43,44,1.5
BACE_323,44,43,1.5
BACE_323,44,45,1.5
BACE_323,45,44,1.5
BACE_323,45,46,1.5
BACE_323,46,45,1.5
BACE_323,0,47,1.0
BACE_323,47,0,1.0
BACE_323,9,4,1.5
BACE_323,4,9,1.5
BACE_323,20,15,1.5
BACE_323,15,20,1.5
BACE_323,31,26,1.5
BACE_323,26,31,1.5
BACE_323,40,36,1.0
BACE_323,36,40,1.0
BACE_323,46,41,1.5
BACE_323,41,46,1.5
BACE_523,0,1,2.0
BACE_523,1,0,2.0
BACE_523,0,2,1.0
BACE_523,2,0,1.0
BACE_523,2,3,1.0
BACE_523,3,2,1.0
BACE_523,3,4,1.0
BACE_523,4,3,1.0
BACE_523,4,5,1.0
BACE_523,5,4,1.0
BACE_523,5,6,1.5
BACE_523,6,5,1.5
BACE_523,6,7,1.5
BACE_523,7,6,1.5
BACE_523,7,8,1.0
BACE_523,8,7,1.0
BACE_523,8,9,1.0
BACE_523,9,8,1.0
BACE_523,9,10,1.0
BACE_523,10,9,1.0
BACE_523,10,11,1.0
BACE_523,11,10,1.0
BACE_523,11,12,1.0
BACE_523,12,11,1.0
BACE_523,9,13,1.0
BACE_523,13,9,1.0
BACE_523,13,14,1.0
BACE_523,14,13,1.0
BACE_523,13,15,1.0
BACE_523,15,13,1.0
BACE_523,13,16,1.0
BACE_523,16,13,1.0
BACE_523,7,17,1.5
BACE_523,17,7,1.5
BACE_523,17,18,1.0
BACE_523,18,17,1.0
BACE_523,17,19,1.5
BACE_523,19,17,1.5
BACE_523,19,20,1.0
BACE_523,20,19,1.0
BACE_523,19,21,1.5
BACE_523,21,19,1.5
BACE_523,3,22,1.0
BACE_523,22,3,1.0
BACE_523,22,23,1.0
BACE_523,23,22,1.0
BACE_523,22,24,1.0
BACE_523,24,22,1.0
BACE_523,24,25,1.0
BACE_523,25,24,1.0
BACE_523,25,26,1.0
BACE_523,26,25,1.0
BACE_523,26,27,1.0
BACE_523,27,26,1.0
BACE_523,27,28,1.5
BACE_523,28,27,1.5
BACE_523,28,29,1.5
BACE_523,29,28,1.5
BACE_523,29,30,1.5
BACE_523,30,29,1.5
BACE_523,30,31,1.5
BACE_523,31,30,1.5
BACE_523,29,32,1.0
BACE_523,32,29,1.0
BACE_523,32,33,1.0
BACE_523,33,32,1.0
BACE_523,33,34,1.0
BACE_523,34,33,1.0
BACE_523,33,35,1.0
BACE_523,35,33,1.0
BACE_523,33,36,1.0
BACE_523,36,33,1.0
BACE_523,24,37,1.0
BACE_523,37,24,1.0
BACE_523,37,0,1.0
BACE_523,0,37,1.0
BACE_523,21,5,1.5
BACE_523,5,21,1.5
BACE_523,31,27,1.5
BACE_523,27,31,1.5
BACE_490,0,1,2.0
BACE_490,1,0,2.0
BACE_490,0,2,2.0
BACE_490,2,0,2.0
BACE_490,0,3,1.0
BACE_490,3,0,1.0
BACE_490,3,4,1.0
BACE_490,4,3,1.0
BACE_490,4,5,1.5
BACE_490,5,4,1.5
BACE_490,5,6,1.5
BACE_490,6,5,1.5
BACE_490,6,7,1.5
BACE_490,7,6,1.5
BACE_490,7,8,1.5
BACE_490,8,7,1.5
BACE_490,8,9,1.5
BACE_490,9,8,1.5
BACE_490,9,10,1.5
BACE_490,10,9,1.5
BACE_490,10,11,1.5
BACE_490,11,10,1.5
BACE_490,11,12,1.0
BACE_490,12,11,1.0
BACE_490,12,13,1.0
BACE_490,13,12,1.0
BACE_490,11,14,1.5
BACE_490,14,11,1.5
BACE_490,9,15,1.0
BACE_490,15,9,1.0
BACE_490,15,16,1.0
BACE_490,16,15,1.0
BACE_490,6,17,1.0
BACE_490,17,6,1.0
BACE_490,17,18,2.0
BACE_490,18,17,2.0
BACE_490,17,19,1.0
BACE_490,19,17,1.0
BACE_490,19,20,1.0
BACE_490,20,19,1.0
BACE_490,20,21,1.0
BACE_490,21,20,1.0
BACE_490,21,22,1.0
BACE_490,22,21,1.0
BACE_490,21,23,1.0
BACE_490,23,21,1.0
BACE_490,23,24,1.0
BACE_490,24,23,1.0
BACE_490,24,25,1.0
BACE_490,25,24,1.0
BACE_490,25,26,1.0
BACE_490,26,25,1.0
BACE_490,26,27,1.0
BACE_490,27,26,1.0
BACE_490,26,28,1.0
BACE_490,28,26,1.0
BACE_490,20,29,1.0
BACE_490,29,20,1.0
BACE_490,29,30,1.0
BACE_490,30,29,1.0
BACE_490,30,31,1.5
BACE_490,31,30,1.5
BACE_490,31,32,1.5
BACE_490,32,31,1.5
BACE_490,32,33,1.5
BACE_490,33,32,1.5
BACE_490,33,34,1.5
BACE_490,34,33,1.5
BACE_490,34,35,1.5
BACE_490,35,34,1.5
BACE_490,3,36,1.0
BACE_490,36,3,1.0
BACE_490,13,0,1.0
BACE_490,0,13,1.0
BACE_490,35,30,1.5
BACE_490,30,35,1.5
BACE_490,14,4,1.5
BACE_490,4,14,1.5
BACE_490,14,8,1.5
BACE_490,8,14,1.5
BACE_908,0,1,2.0
BACE_908,1,0,2.0
BACE_908,0,2,2.0
BACE_908,2,0,2.0
BACE_908,0,3,1.0
BACE_908,3,0,1.0
BACE_908,3,4,1.0
BACE_908,4,3,1.0
BACE_908,4,5,1.5
BACE_908,5,4,1.5
BACE_908,5,6,1.0
BACE_908,6,5,1.0
BACE_908,6,7,1.0
BACE_908,7,6,1.0
BACE_908,7,8,1.0
BACE_908,8,7,1.0
BACE_908,5,9,1.5
BACE_908,9,5,1.5
BACE_908,9,10,1.0
BACE_908,10,9,1.0
BACE_908,10,11,1.0
BACE_908,11,10,1.0
BACE_908,11,12,1.0
BACE_908,12,11,1.0
BACE_908,9,13,1.5
BACE_908,13,9,1.5
BACE_908,13,14,1.5
BACE_908,14,13,1.5
BACE_908,14,15,1.5
BACE_908,15,14,1.5
BACE_908,14,16,1.0
BACE_908,16,14,1.0
BACE_908,16,17,2.0
BACE_908,17,16,2.0
BACE_908,16,18,1.0
BACE_908,18,16,1.0
BACE_908,18,19,1.0
BACE_908,19,18,1.0
BACE_908,19,20,1.0
BACE_908,20,19,1.0
BACE_908,20,21,1.0
BACE_908,21,20,1.0
BACE_908,21,22,1.5
BACE_908,22,21,1.5
BACE_908,22,23,1.5
BACE_908,23,22,1.5
BACE_908,23,24,1.5
BACE_908,24,23,1.5
BACE_908,24,25,1.5
BACE_908,25,24,1.5
BACE_908,25,26,1.5
BACE_908,26,25,1.5
BACE_908,19,27,1.0
BACE_908,27,19,1.0
BACE_908,27,28,1.0
BACE_908,28,27,1.0
BACE_908,27,29,1.0
BACE_908,29,27,1.0
BACE_908,29,30,1.0
BACE_908,30,29,1.0
BACE_908,30,31,1.0
BACE_908,31,30,1.0
BACE_908,31,32,1.0
BACE_908,32,31,1.0
BACE_908,32,33,1.0
BACE_908,33,32,1.0
BACE_908,33,34,1.0
BACE_908,34,33,1.0
BACE_908,34,35,1.0
BACE_908,35,34,1.0
BACE_908,35,36,1.0
BACE_908,36,35,1.0
BACE_908,3,37,1.0
BACE_908,37,3,1.0
BACE_908,8,0,1.0
BACE_908,0,8,1.0
BACE_908,26,21,1.5
BACE_908,21,26,1.5
BACE_908,36,31,1.0
BACE_908,31,36,1.0
BACE_908,15,4,1.5
BACE_908,4,15,1.5
BACE_1307,0,1,2.0
BACE_1307,1,0,2.0
BACE_1307,0,2,2.0
BACE_1307,2,0,2.0
BACE_1307,0,3,1.0
BACE_1307,3,0,1.0
BACE_1307,3,4,1.0
BACE_1307,4,3,1.0
BACE_1307,4,5,1.5
BACE_1307,5,4,1.5
BACE_1307,5,6,1.5
BACE_1307,6,5,1.5
BACE_1307,6,7,1.5
BACE_1307,7,6,1.5
BACE_1307,7,8,1.5
BACE_1307,8,7,1.5
BACE_1307,8,9,1.5
BACE_1307,9,8,1.5
BACE_1307,6,10,1.0
BACE_1307,10,6,1.0
BACE_1307,10,11,2.0
BACE_1307,11,10,2.0
BACE_1307,10,12,1.0
BACE_1307,12,10,1.0
BACE_1307,12,13,1.0
BACE_1307,13,12,1.0
BACE_1307,13,14,1.0
BACE_1307,14,13,1.0
BACE_1307,14,15,1.0
BACE_1307,15,14,1.0
BACE_1307,15,16,1.5
BACE_1307,16,15,1.5
BACE_1307,16,17,1.5
BACE_1307,17,16,1.5
BACE_1307,17,18,1.5
BACE_1307,18,17,1.5
BACE_1307,18,19,1.5
BACE_1307,19,18,1.5
BACE_1307,19,20,1.5
BACE_1307,20,19,1.5
BACE_1307,13,21,1.0
BACE_1307,21,13,1.0
BACE_1307,21,22,1.0
BACE_1307,22,21,1.0
BACE_1307,21,23,1.0
BACE_1307,23,21,1.0
BACE_1307,23,24,1.0
BACE_1307,24,23,1.0
BACE_1307,24,25,1.0
BACE_1307,25,24,1.0
BACE_1307,25,26,1.0
BACE_1307,26,25,1.0
BACE_1307,26,27,2.0
BACE_1307,27,26,2.0
BACE_1307,26,28,1.0
BACE_1307,28,26,1.0
BACE_1307,28,29,1.0
BACE_1307,29,28,1.0
BACE_1307,29,30,1.0
BACE_1307,30,29,1.0
BACE_1307,30,31,1.0
BACE_1307,31,30,1.0
BACE_1307,31,32,1.0
BACE_1307,32,31,1.0
BACE_1307,32,33,1.0
BACE_1307,33,32,1.0
BACE_1307,33,34,1.0
BACE_1307,34,33,1.0
BACE_1307,25,35,1.0
BACE_1307,35,25,1.0
BACE_1307,0,36,1.0
BACE_1307,36,0,1.0
BACE_1307,36,37,1.0
BACE_1307,37,36,1.0
BACE_1307,37,38,1.5
BACE_1307,38,37,1.5
BACE_1307,38,39,1.5
BACE_1307,39,38,1.5
BACE_1307,39,40,1.5
BACE_1307,40,39,1.5
BACE_1307,40,41,1.5
BACE_1307,41,40,1.5
BACE_1307,41,42,1.5
BACE_1307,42,41,1.5
BACE_1307,9,4,1.5
BACE_1307,4,9,1.5
BACE_1307,20,15,1.5
BACE_1307,15,20,1.5
BACE_1307,34,29,1.0
